ID,STATE,X,Y
2920,NY,-77.0921984,42.1615029
2921,NY,-77.0479977,42.2346751
2922,NY,-77.0292924,42.0575774
2923,NY,-77.5904455,42.5680489
2924,NY,-75.8945867,43.4255427
2925,NY,-77.5799535,43.1675966
2927,NY,-77.5456932,42.0432471
2928,NY,-77.284173,42.5242356
2929,NY,-77.6610516,42.3244876
2930,NY,-77.6491266,42.1354747
2931,NY,-77.627253,42.3940683
2932,NY,-76.0644843,43.2845534
2933,NY,-76.4399191,43.465089
2934,NY,-76.0864415,43.6411945
2935,NY,-76.0491655,43.5684729
2938,NY,-75.9849548,43.0051138
2939,NY,-76.4774764,43.0660939
2940,NY,-76.0052131,43.0301363
2941,NY,-77.108092,42.3690963
2942,NY,-76.2992544,43.2294405
2943,NY,-76.1265524,43.4054178
2944,NY,-76.2814527,43.3705828
2945,NY,-76.5617655,43.4138391
2946,NY,-75.9966574,43.5753444
2947,NY,-76.4770783,43.3989375
2949,NY,-76.832176,42.751835
2950,NY,-76.7486953,42.8519056
2951,NY,-77.0501341,42.3042648
2952,NY,-76.9600798,42.2901079
2953,NY,-76.2301938,43.4601428
2954,NY,-76.0673931,43.6459852
2955,NY,-76.1519673,43.3763508
2956,NY,-76.577241,43.3225481
2957,NY,-76.4653865,43.3250741
2958,NY,-76.4153256,43.3208682
2962,NY,-76.0007242,43.2499337
2965,NY,-76.0026088,43.509035
2966,NY,-76.5062675,43.4599064
2967,NY,-78.0658672,43.256101
2970,NY,-77.0110169,42.848619
2971,NY,-76.9790535,42.7749249
2972,NY,-77.0006272,42.9326926
2973,NY,-76.4969432,42.6125487
2974,NY,-76.4930521,42.4876756
2975,NY,-76.6062399,42.9644918
2976,NY,-76.5450476,42.9169199
2977,NY,-76.5735148,42.8620543
2978,NY,-76.6474829,43.1213772
2979,NY,-76.7263095,42.9185111
2980,NY,-77.4676018,43.0088061
2981,NY,-78.5173489,43.1177225
2982,NY,-78.6955054,43.1695674
2983,NY,-79.0402988,43.1736228
2984,NY,-79.0508562,43.0958754
2985,NY,-78.4709122,42.5291196
2986,NY,-78.8887724,43.0774937
2987,NY,-78.9814319,43.0804406
2988,NY,-77.6430528,43.2258979
2989,NY,-77.7354318,43.1425072
2990,NY,-77.6400073,43.2633943
2992,NY,-77.0616554,43.2353899
2993,NY,-77.3261562,42.8206883
2994,NY,-78.1545462,42.5549418
2995,NY,-77.7969383,43.1889043
2996,NY,-77.4042227,42.6138477
2997,NY,-77.4403763,43.0988768
2998,NY,-76.3928305,42.4851375
2999,NY,-76.4312493,43.0376699
1004,NJ,-75.4602667,39.5070923
1011,NJ,-74.7583634,39.0530189
1012,NJ,-74.832154,39.6828756
1013,NJ,-74.9166024,39.7626447
1014,NJ,-75.152786,39.8024141
1015,NJ,-74.8583418,39.6846771
1016,NJ,-74.908664,39.0012173
1017,NJ,-74.861192,39.657996
1018,NJ,-74.7945639,39.1026948
1019,NJ,-74.6257492,39.237559
1020,NJ,-74.9927887,39.7832363
1021,NJ,-75.1999703,39.6754934
1022,NJ,-74.6862257,39.3563396
1023,NJ,-74.7027986,39.6384004
1024,NJ,-74.7992355,39.5324009
1025,NJ,-74.8471325,39.6091565
1026,NJ,-75.0267,39.7520835
1027,NJ,-74.8703868,39.7375489
1029,NJ,-74.8657455,39.2694706
1030,NJ,-74.6443039,39.623512
1031,NJ,-75.0185656,39.8402443
1032,NJ,-74.9532571,38.9855299
1033,NJ,-74.7913,39.6496669
1034,NJ,-75.241258,39.8287577
1035,NJ,-74.8587562,39.7224692
1036,NJ,-75.1048783,39.8689764
1037,NJ,-74.6548409,39.1989123
1038,NJ,-75.1271323,39.8494138
1039,NJ,-75.1427876,39.8250145
1040,NJ,-75.0383855,39.8032303
1041,NJ,-74.6536211,39.5240951
1042,NJ,-75.0242761,39.8491383
1043,NJ,-74.9714137,39.8779772
1044,NJ,-74.6943384,39.1574501
1045,NJ,-75.0702146,39.8107823
1046,NJ,-75.158974,39.6292723
1047,NJ,-75.0913385,39.5605456
1048,NJ,-75.1671421,39.5302359
1049,NJ,-75.5197397,39.6476917
1050,NJ,-75.0066815,39.8648005
1051,NJ,-74.8775997,39.0157055
1052,NJ,-75.154372,39.838419
1053,NJ,-75.1324638,39.8642692
1054,NJ,-74.9890817,39.6807385
1055,NJ,-75.1707985,39.8203291
1056,NJ,-75.0065304,39.8327904
1057,NJ,-75.047537,39.5726801
1058,NJ,-74.9409398,39.5267732
1059,NJ,-74.7354846,39.4506837
1060,NJ,-74.8360203,39.4841206
1061,NJ,-75.0054806,39.8211537
1062,NJ,-74.81513,39.2407363
1064,NJ,-74.8811745,39.5904762
1065,NJ,-75.1100727,39.7026373
1066,NJ,-75.1318803,39.4807262
1067,NJ,-75.3607823,39.5611308
1068,NJ,-74.9651575,39.8180582
1069,NJ,-74.9792241,39.8338756
1070,NJ,-75.1246784,39.8046938
1071,NJ,-75.0060607,39.7727294
1072,NJ,-75.4911357,39.6831193
1073,NJ,-75.1927919,39.3345203
1074,NJ,-75.2319734,39.4281626
1075,NJ,-74.6497006,39.2684532
1076,NJ,-75.2964295,39.4567607
1077,NJ,-74.936119,39.3670891
1078,NJ,-75.3229424,39.6527976
1079,NJ,-75.5180062,39.5537601
1080,NJ,-75.0894328,39.498803
1081,NJ,-74.9218963,39.4815324
1082,NJ,-75.0657279,39.7733117
1083,NJ,-75.4028275,39.7569357
1084,NJ,-75.0785806,39.8675636
1085,NJ,-75.0632853,39.8340216
1086,NJ,-74.9277174,39.7906427
1088,NJ,-75.0933511,39.656124
1089,NJ,-74.9885048,39.8088032
1090,NJ,-75.2248956,39.8001154
1091,NJ,-74.9414444,39.8435641
1092,NJ,-74.6392225,39.536452
1093,NJ,-74.9481304,39.6425468
1094,NJ,-75.1723606,39.7926303
1095,NJ,-75.2995166,39.8003805
1096,NJ,-75.0131477,39.619429
1097,NJ,-75.028923,39.4876166
1098,NJ,-75.0405913,39.4002271
1099,NJ,-74.9918691,39.2291024
1100,NJ,-74.7964279,39.0061099
1101,NJ,-74.9672415,38.9355747
1102,NJ,-74.723747,39.0954718
1103,NJ,-74.8030037,39.633154
1104,NJ,-75.1766472,39.2957356
1105,NJ,-75.0303325,39.2468527
1106,NJ,-75.0383849,39.3320333
1107,NJ,-74.745203,39.7939808
1108,NJ,-75.1418418,39.7660826
1109,NJ,-75.1070664,39.7458162
1110,NJ,-74.6421736,39.3338224
1143,NJ,-75.0747929,39.7883664
1144,NJ,-75.0745705,39.7882174
1145,NJ,-74.6314665,39.4013
1146,NJ,-75.0870722,39.8066266
1147,NJ,-74.7159489,39.5776112
1148,NJ,-74.8127747,38.9917536
1149,NJ,-74.981638,39.3083029
1150,NJ,-75.3177692,39.441075
1151,NJ,-75.2586025,39.8259627
1152,NJ,-74.886874,39.7698996
1153,NJ,-75.3389401,39.3903261
1154,NJ,-74.9821981,39.2642606
1155,NJ,-75.2362181,39.5233077
1157,NJ,-75.1553788,39.8588029
1158,NJ,-75.0229519,39.5472883
1159,NJ,-75.072261,39.850689
1160,NJ,-75.183369,39.4201891
1161,NJ,-75.2163635,39.4605422
1162,NJ,-75.1898962,39.8459084
1163,NJ,-75.2599624,39.6066662
1164,NJ,-75.4661337,39.7305636
1165,NJ,-74.9877778,39.8246122
1168,NJ,-74.6973915,40.8450681
1169,NJ,-75.0151704,40.6377941
1181,NJ,-74.7445961,40.2168664
1185,NJ,-74.8298065,40.5415497
1186,NJ,-74.8924467,40.7169567
1191,NJ,-74.9201713,39.8914561
1192,NJ,-75.0235407,40.974591
1202,NJ,-74.9436905,40.0552993
1206,NJ,-75.086996,39.9465884
1207,NJ,-74.9321988,40.026066
1208,NJ,-75.0565746,39.940038
1209,NJ,-75.0511137,39.9107378
1210,NJ,-75.0779917,39.9380969
1211,NJ,-75.0670576,40.8928354
1212,NJ,-75.069607,39.964387
1213,NJ,-74.7530824,39.9356799
1214,NJ,-74.7119987,40.1437261
1215,NJ,-74.9448331,40.3743253
1222,NJ,-75.0067717,40.514364
1224,NJ,-75.1840561,40.6932664
1225,NJ,-74.642589,40.6756368
1226,NJ,-74.6971009,40.9017708
1227,NJ,-74.7344551,40.5102311
1230,NJ,-74.6443408,40.1518564
1231,NJ,-74.703384,40.1893394
1232,NJ,-74.8354659,40.7189715
1233,NJ,-74.9605075,40.037578
1234,NJ,-75.0822522,40.6565198
1235,NJ,-74.8491024,40.8100607
1236,NJ,-75.1591238,40.6625133
1237,NJ,-74.7420749,40.9888
1238,NJ,-74.7312715,40.2989901
1239,NJ,-74.9802392,40.7599349
1240,NJ,-75.0649717,40.842449
1241,NJ,-74.8612797,40.5102184
1243,NJ,-74.901768,40.8736805
1245,NJ,-75.0955819,39.9168136
1246,NJ,-74.8118728,40.7983535
1247,NJ,-74.7993121,40.1119372
1248,NJ,-74.6852358,40.5195506
1249,NJ,-74.7964733,40.3299106
1250,NJ,-75.0954604,39.8946305
1251,NJ,-75.0694559,39.9158519
1252,NJ,-74.9926493,40.8033079
1253,NJ,-74.7364545,41.0969727
1254,NJ,-75.1416997,40.7413952
1256,NJ,-74.6512146,40.5770647
1257,NJ,-74.8196288,40.0209999
1258,NJ,-74.7561798,41.1230137
1267,NJ,-74.7607577,41.1047843
1268,NJ,-74.7025454,40.5620605
1296,NJ,-74.7497144,40.6657564
1297,NJ,-74.631561,41.0270597
1301,NJ,-74.867056,40.4273162
1302,NJ,-74.6522957,40.3526042
1303,NJ,-74.9149083,40.7931915
1304,NJ,-74.907611,40.6378388
1305,NJ,-74.8144386,40.3094445
1307,NJ,-74.7607231,40.2240745
1310,NJ,-74.6944935,40.037395
1320,NJ,-75.1912107,40.7025395
1331,NJ,-74.9761741,40.4042669
1332,NJ,-75.012638,39.9899141
1368,NJ,-74.8722264,40.3039357
1612,NJ,-74.6329697,40.5317384
1614,NJ,-74.8257244,40.5017732
1615,NJ,-74.8643716,40.5409661
1626,NJ,-75.1872916,40.5903648
1627,NJ,-74.6978331,40.9537073
1631,NJ,-74.6665533,40.9404635
1632,NJ,-74.6608886,40.9343941
1633,NJ,-74.664028,40.9584221
1634,NJ,-74.7556798,41.0244621
1636,NJ,-74.6744642,40.9933011
1637,NJ,-74.6337192,40.568412
1683,NJ,-74.6550494,41.0039003
1722,NJ,-74.9697708,40.7529575
1723,NJ,-74.7796049,40.2341331
1724,NJ,-74.9211325,40.0641555
1725,NJ,-74.9475111,40.3729148
1726,NJ,-74.9427565,40.3646715
1727,NJ,-75.1225742,39.8889792
1728,NJ,-75.1064443,39.8948544
1729,NJ,-74.9448212,40.3743253
1730,NJ,-74.9097204,40.3962377
1731,NJ,-74.8747972,40.0135254
1732,NJ,-74.8842679,40.0487054
1733,NJ,-74.9727226,40.0093069
1736,NJ,-74.8254261,39.903177
1737,NJ,-74.7698272,40.2271493
1742,NJ,-74.9680516,39.9273455
1744,NJ,-74.8710269,39.9794403
1746,NJ,-74.8208993,40.0812363
1748,NJ,-74.8502731,40.0590015
1749,NJ,-75.125222,39.8991702
1750,NJ,-74.8073954,40.0116341
1751,NJ,-74.9807027,39.9607287
1752,NJ,-74.9437584,39.9674549
1757,NJ,-75.0789865,39.9031809
1762,NJ,-74.9555252,40.7069799
1766,NJ,-75.0110537,39.940517
1768,NJ,-74.6327211,40.9298498
1769,NJ,-74.8742404,40.5983347
1770,NJ,-74.9292298,40.7528563
1771,NJ,-74.8632169,40.4926434
1772,NJ,-74.7368271,40.2510498
1773,NJ,-74.7286736,40.2354803
1774,NJ,-75.0237422,40.0033034
1775,NJ,-75.0773807,40.7210385
1776,NJ,-74.7472001,41.0533811
1777,NJ,-75.119851,39.9296134
1778,NJ,-75.1103475,39.9124006
1779,NJ,-75.1211903,39.8824125
1780,NJ,-74.6638388,40.3602015
1781,NJ,-74.6458743,40.3548325
1782,NJ,-74.823869,41.0839029
1783,NJ,-75.0515693,39.9816844
1784,NJ,-74.6509924,40.5604073
1785,NJ,-75.0314563,39.9514025
1786,NJ,-75.0206424,39.9155498
1787,NJ,-74.7717465,40.6141664
1788,NJ,-75.120749,40.6129908
1789,NJ,-74.7545441,41.0601989
1790,NJ,-75.1551645,40.7040367
1791,NJ,-74.778468,40.2575305
1792,NJ,-75.0734773,39.8933508
1793,NJ,-74.9459206,39.8844577
1794,NJ,-75.0608038,39.9590666
1795,NJ,-75.0231078,39.9605301
1796,NJ,-74.9769529,39.9048444
1797,NJ,-74.8178545,40.2754946
1798,NJ,-74.851743,40.0737568
1799,NJ,-74.8552255,40.0700883
1800,NJ,-74.6816054,40.2738716
1801,NJ,-75.1872683,40.6926323
1802,NJ,-75.1872968,40.6840731
1803,NJ,-74.6635779,40.9033689
1804,NJ,-74.8981399,40.3634457
1805,NJ,-74.7540595,41.0487813
1806,NJ,-75.1730026,40.6854924
1807,NJ,-74.8289847,40.8524625
1808,NJ,-75.0211462,40.7403066
1809,NJ,-75.0915723,39.8826637
1810,NJ,-74.717989,41.0290432
1811,NJ,-75.0129596,40.6993213
1812,NJ,-74.6951295,40.7853532
1813,NJ,-74.6874008,40.2361074
1814,NJ,-74.7124628,40.2165924
1815,NJ,-74.8178177,40.2670761
1816,NJ,-74.7985035,40.5233079
1817,NJ,-74.8340207,40.6418847
1818,NJ,-74.9570038,40.5761021
1819,NJ,-74.869634,41.0486284
1820,NJ,-74.6346284,40.5750618
1821,NJ,-74.7102323,40.1874095
1822,NJ,-75.1238017,39.944709
1823,NJ,-74.9840767,40.8529633
1824,NJ,-74.6558417,40.4578853
1825,NJ,-74.6740008,40.57327
1826,NJ,-74.956148,40.9826954
1827,NJ,-75.068795,40.8326477
1828,NJ,-74.8202384,40.9729665
1830,NJ,-74.9999131,39.9540754
1831,NJ,-74.8283753,39.9855008
1832,NJ,-74.635559,40.508087
1833,NJ,-74.9440892,40.4447703
1836,NJ,-74.7467695,40.6193871
1837,NJ,-74.710699,40.1460022
1840,NJ,-74.6334832,40.4001386
1841,NJ,-74.6367226,40.3027239
1842,NJ,-75.032024,39.8985198
1843,NJ,-74.6425596,40.1168388
1849,NJ,-74.7622205,40.0504052
1850,NJ,-74.6349166,40.6848685
1853,NJ,-75.090602,39.8963194
1854,NJ,-74.8793514,40.0341037
1855,NJ,-74.9529839,39.9615862
1856,NJ,-74.6902163,40.1701188
1858,NJ,-74.7628998,40.2497104
1859,NJ,-74.7406653,40.5670929
1860,NJ,-74.7848334,39.9924659
1861,NJ,-74.6889511,40.142873
1863,NJ,-74.7104579,40.2398933
1864,NJ,-74.7607839,40.3886202
1865,NJ,-74.646237,40.177057
1866,NJ,-75.0587939,39.8816201
1867,NJ,-74.6644759,40.0133529
1868,NJ,-74.6901319,40.4083998
1869,NJ,-75.0039367,40.756799
1870,NJ,-75.1617377,40.6778118
1871,NJ,-74.867327,40.658518
1872,NJ,-75.0948942,40.5690297
1873,NJ,-74.8868572,40.6654999
1875,NJ,-74.9681486,40.9135597
1876,NJ,-74.9180965,40.840282
1877,NJ,-74.7485464,39.9853088
1878,NJ,-74.6592037,39.9475002
1879,NJ,-74.7196658,40.7153022
1880,NJ,-74.6866052,40.6056606
1881,NJ,-74.728311,40.1983663
1882,NJ,-74.8842502,40.6411784
1883,NJ,-74.6924269,41.101106
1885,NJ,-75.0605813,40.5277324
1886,NJ,-74.7134476,39.8963583
1887,NJ,-74.6840009,39.9694885
1888,NJ,-74.9239227,39.9389897
1889,NJ,-74.9199596,40.0635411
1890,NJ,-74.7401661,40.2654102
1891,NJ,-75.0128662,40.0108267
1892,NJ,-74.6569178,40.2331582
1893,NJ,-74.7457065,40.9992286
1898,NJ,-74.7985178,40.2363273
1899,NJ,-75.0013596,39.9217406
1900,NJ,-74.7523541,40.2082789
1901,NJ,-74.7450185,40.2320184
1902,NJ,-74.875425,40.0667428
1903,NJ,-74.6416487,40.8701909
1904,NJ,-74.6265161,40.7711107
1905,NJ,-74.9441653,40.6999841
1906,NJ,-74.9572273,40.0178676
1907,NJ,-74.7852547,39.9963188
1908,NJ,-75.1977019,40.6873513
1909,NJ,-74.8456377,40.0802123
1910,NJ,-75.1080738,39.9319932
1911,NJ,-74.751684,40.8624499
1912,NJ,-75.0934693,39.9548522
1915,NJ,-74.8911452,40.7176232
1916,NJ,-74.7206536,40.0717808
1917,NJ,-74.7034776,40.8984192
1918,NJ,-74.7707408,40.7423652
1919,NJ,-74.8516022,40.911926
1920,NJ,-74.7797184,40.7856695
1921,NJ,-74.8076085,39.9626078
1923,NJ,-75.0479391,39.9513938
1924,NJ,-74.7075401,40.9021094
1925,NJ,-74.7330588,40.9487555
1926,NJ,-74.8106214,41.0387388
1927,NJ,-74.6673178,40.7226703
1928,NJ,-75.11261,40.6935762
1929,NJ,-74.1819401,41.0558512
1930,NY,-73.9172866,40.854647
1931,NJ,-74.3886035,40.8567004
1933,NY,-73.3823437,40.6931359
1934,NY,-73.8129637,40.7624703
1935,NY,-73.7869951,40.7633028
1936,NY,-73.7559808,40.7469884
1937,NY,-73.7153794,40.7851196
1939,NJ,-74.2459983,40.4281848
1940,NJ,-74.1316681,40.6496886
1941,NJ,-74.290681,40.6071507
1942,NJ,-74.1404823,40.0974657
1943,NJ,-74.1431538,40.0556707
1944,NJ,-74.0572466,40.015746
1945,NJ,-74.3898615,40.1567561
1946,NJ,-74.274726,40.6665129
1947,NJ,-74.4034946,40.6284437
1948,NY,-73.769677,40.7639367
1949,NY,-74.1173639,40.6191627
1950,NJ,-74.234814,40.6825767
1951,NY,-73.937194,40.8412712
1952,NJ,-74.3620217,40.4665613
1953,NJ,-74.2648728,40.4641158
1954,NY,-73.6460991,40.6476932
1955,NJ,-74.2988014,40.4874814
1956,NY,-73.9755743,40.651168
1957,NJ,-74.2081579,40.8404163
1958,NJ,-74.0989636,40.8874623
1959,NJ,-74.2786022,40.5328094
1960,NJ,-74.181442,40.7816324
1961,NJ,-74.0231932,40.1796442
1962,NJ,-74.0793569,40.882606
1963,NJ,-74.0120816,40.2128651
1964,NJ,-74.064433,40.7933189
1965,NJ,-74.3510856,40.8721016
1966,NJ,-74.4998639,40.6316604
1967,NJ,-74.0380731,40.850978
1968,NJ,-74.2329008,40.4485865
1969,NJ,-74.0853017,40.2104584
1970,NJ,-74.0774816,40.7093076
1971,NY,-74.007717,40.703688
1972,NY,-74.0115072,40.6435699
1973,NJ,-74.0247824,40.9321794
1974,NJ,-74.0025703,40.2986446
1975,NJ,-74.0022327,40.3008731
1976,NJ,-74.1100751,40.8851905
1977,NY,-73.973005,40.692791
1978,NJ,-74.2908943,40.8491459
1979,NJ,-74.3981191,40.5015205
1980,NY,-73.986792,40.760712
1981,NJ,-74.0587503,40.7998569
1983,NJ,-74.4414327,40.6017014
1984,NJ,-74.1954959,40.4269038
1985,NJ,-74.2027768,40.9070561
1986,NJ,-74.1937459,40.4387583
1987,NJ,-74.3966178,40.9380891
1988,NY,-73.982845,40.6954405
1989,NJ,-74.3558786,40.9705228
1990,NJ,-74.1245656,41.0085709
1991,NJ,-74.4022264,40.9921032
1992,NJ,-74.0270174,40.7667968
1993,NJ,-74.2669522,40.7735463
1994,NJ,-74.0092809,41.0223568
1995,NY,-73.928167,40.615248
1996,NY,-73.99075,40.640174
1997,NY,-73.9158586,40.620125
1998,NJ,-74.0703717,40.7240845
1999,NY,-73.5398619,40.683668
3000,NJ,-74.4097265,40.9082206
3001,NJ,-74.1790019,40.4456624
3002,NJ,-74.0300463,40.1982564
3003,NJ,-74.0550275,40.4182782
3004,NJ,-74.1990147,40.2282893
3005,NJ,-74.1974606,39.9526947
3006,NJ,-74.1323021,40.0707105
3007,NJ,-74.0109084,40.2994966
3008,NJ,-74.2110968,40.0918932
3009,NJ,-74.1901781,40.0785475
3010,NY,-73.5528627,40.7386711
3011,NJ,-74.2285591,39.9724181
3012,NJ,-74.1093895,40.9989701
3013,NJ,-74.0722867,39.9694204
3014,NJ,-74.4479316,40.409577
3015,NJ,-74.4747884,40.4257421
3016,NJ,-74.5352656,40.4394909
3017,NJ,-74.5730588,40.5622425
3018,NJ,-74.0790903,39.9187333
3019,NJ,-74.1438873,40.0153487
3020,NJ,-74.1460598,40.1210749
3021,NJ,-74.1994359,39.9304481
3022,NJ,-74.5992669,40.7773698
3023,NJ,-74.3916113,40.7857091
3024,NJ,-74.414447,40.7103384
3025,NJ,-74.3384254,41.000273
3026,NJ,-74.4280185,40.9188027
3027,NJ,-74.0358929,40.1337872
3028,NJ,-73.9795872,40.3311619
3029,NJ,-74.3092184,40.3137026
3030,NJ,-74.1857762,40.3455015
3031,NJ,-74.2763566,40.2589585
3032,NJ,-74.5455987,40.272426
3033,NJ,-74.0585298,40.3056024
3034,NJ,-74.2157251,40.4051556
3035,NJ,-74.3070088,40.5329455
3036,NJ,-74.3888195,40.3919461
3037,NJ,-74.3815374,40.4516343
3038,NJ,-74.6000213,40.334046
3039,NJ,-74.4942805,40.5564493
3040,NJ,-74.2474603,40.4557124
3041,NJ,-74.3607947,40.4044917
3042,NJ,-74.3619237,40.5438465
3043,NJ,-74.3907027,40.4396316
3044,NJ,-74.6128708,40.2829905
3045,NJ,-74.0406005,40.7261335
3046,NJ,-74.0377182,40.740133
3047,NJ,-74.2403591,40.6424769
3048,NJ,-74.3257872,40.6511078
3049,NJ,-74.4424297,40.1902265
3050,NJ,-74.0658793,40.0831908
3051,NJ,-74.4983607,40.526019
3052,NJ,-74.453644,40.885877
3053,NJ,-74.2549052,40.2180459
3054,NJ,-74.4580901,40.4638728
3055,NJ,-74.5226651,40.2707743
3056,NJ,-74.284187,40.8302182
3057,NJ,-74.0300709,40.9902755
3058,NJ,-74.6060782,40.4758385
3059,NJ,-74.5839405,40.8989575
3060,NJ,-73.9782392,40.9580448
3061,NJ,-74.4087338,40.6950168
3062,NJ,-74.2760355,40.6039315
3063,NJ,-74.2998935,40.6255696
3064,NJ,-74.3390412,41.0077048
3065,NJ,-74.2688091,40.694029
3066,NJ,-74.3612309,40.7160481
3067,NJ,-74.3583056,40.6728253
3068,NJ,-74.1548133,40.171998
3069,NJ,-74.4516673,40.5705003
3070,NJ,-74.0393428,41.0024135
3071,NJ,-74.0371801,40.149092
3072,NJ,-74.2127018,40.9041368
3073,NJ,-74.0251477,40.9741916
3074,NJ,-74.4937173,40.2606406
3075,NJ,-74.6127762,40.3749819
3076,NJ,-74.4659624,40.7794903
3077,NJ,-74.0375453,40.4125415
3078,NJ,-74.1317169,41.0306483
3079,NJ,-74.3828982,40.739833
3080,NJ,-74.5408409,40.383183
3081,NJ,-74.2754437,40.8379566
3082,NJ,-74.0297342,40.8792112
3083,NJ,-73.9298718,40.94783
3084,NJ,-74.4338303,40.6774981
3085,NJ,-74.2921216,40.4265041
3086,NY,-73.9141488,40.5612333
3087,NJ,-74.0987524,41.0614689
3088,NJ,-74.5743184,40.7153933
3089,NJ,-74.0001916,40.8117986
3090,NJ,-74.0872366,40.8447898
3091,NJ,-74.0546139,40.167334
3092,NJ,-74.5737655,40.1769066
3093,NJ,-74.4659823,40.5866098
3094,NJ,-74.3130368,40.6003257
3095,NJ,-74.1440889,40.7706501
3096,NJ,-74.4482286,40.5881084
3097,NJ,-74.1370228,41.0566936
3098,NJ,-73.9982021,40.8480375
3099,NJ,-74.5438856,40.8762119
3100,NJ,-73.9461367,41.0061997
3101,NJ,-74.215287,40.764852
3102,NJ,-74.4621476,40.3387863
3103,NJ,-74.5893441,40.3953154
3104,NJ,-74.0856739,40.349918
3105,NJ,-74.1174897,40.3312783
3106,NJ,-74.1220376,40.4004167
3107,NJ,-74.4420728,40.4526036
3108,NJ,-74.6083987,40.5994247
3109,NJ,-74.0662208,40.4149594
3110,NJ,-74.1123821,40.4361451
3111,NJ,-74.0924646,40.4203902
3112,NJ,-74.0287968,40.4002579
3113,NJ,-74.0896847,40.4221508
3114,NJ,-74.0403827,40.3626512
3115,NJ,-74.0269392,40.1716105
3116,NJ,-73.9991033,40.3719373
3117,NJ,-74.0635866,39.9878932
3118,NJ,-74.0197361,40.2683656
3119,NJ,-74.4734239,40.5983381
3120,NJ,-74.094973,40.2449228
3121,NJ,-74.0991839,40.3042472
3122,NJ,-74.2462797,40.3728911
3123,NJ,-74.2996111,40.9945689
3124,NJ,-74.1857954,40.9395714
3125,NJ,-74.4164127,40.7568628
3126,NJ,-74.1075849,40.1112643
3127,NJ,-74.496056,40.6726924
3128,NJ,-74.5216873,40.6735821
3129,NJ,-74.304172,40.9202432
3130,NJ,-74.2245507,40.1397619
3131,NJ,-74.4527934,40.7386874
3132,NJ,-74.2340018,40.7266368
3133,NJ,-74.2793952,40.5154836
3134,NJ,-74.3124856,40.4495028
3135,NJ,-74.2413057,40.7729964
3136,NJ,-74.272639,40.7325663
3137,NJ,-73.9573256,40.9963438
3138,NJ,-74.0324755,40.951931
3139,NJ,-74.1300884,40.4436296
3140,NJ,-74.238631,41.0250956
3141,NJ,-74.3804058,39.9546129
3142,NJ,-74.2726134,40.0005623
3143,NJ,-74.2684934,40.0790944
3144,NJ,-74.2898876,40.1117067
3145,NJ,-74.3091926,40.1421525
3146,NJ,-74.0062869,40.2123582
3147,NJ,-74.4085592,40.8213839
3148,NJ,-74.3983475,40.6492945
3149,NJ,-74.0379997,41.0344973
3150,NJ,-74.078767,40.9028712
3151,NJ,-74.1999456,39.9528028
3152,NJ,-74.5570952,40.708379
3153,NJ,-74.4528891,40.6357721
3154,NJ,-74.5281321,40.5518419
3155,NJ,-74.2605709,40.7452663
3156,NJ,-74.1579031,40.8191111
3157,NJ,-73.9951345,40.9401986
3158,NJ,-74.3658732,40.8210154
3159,NJ,-74.209555,40.8072677
3160,NJ,-74.312096,40.7239392
3161,NJ,-74.3135488,40.8724091
3162,NJ,-74.1943298,40.7919015
3163,NJ,-74.0515799,40.0372115
3164,NJ,-74.3407531,40.9232543
3165,NJ,-74.4070059,40.9019287
3166,NJ,-74.582571,39.9709382
3167,NJ,-74.2015636,41.0202218
3168,NJ,-74.4233638,40.614919
3169,NJ,-74.4980279,40.539784
3170,NJ,-74.0011901,40.8947415
3171,NJ,-74.0982834,41.0321302
3172,NJ,-73.9256415,41.0039052
3173,NJ,-74.0341675,40.9318633
3174,NJ,-74.1313116,40.788025
3175,NJ,-74.0473465,40.8408873
3176,NJ,-74.1467694,40.9933921
3177,NJ,-73.9794996,40.9870624
3178,NJ,-73.9513956,40.8788157
3179,NJ,-73.9775285,40.8947597
3180,NJ,-73.9635994,40.9565194
3181,NJ,-73.956881,40.9734698
3182,NJ,-74.0947669,40.8415444
3183,NJ,-74.5174152,40.3093507
3184,NJ,-74.3844756,40.915194
3185,NJ,-74.4257522,40.3754884
3186,NJ,-74.3412855,40.2524347
3187,NJ,-73.9687331,40.9270539
3188,NJ,-74.1168717,40.6684228
3189,NJ,-74.539405,40.5345409
3190,NJ,-74.024628,40.8562069
3191,NY,-73.6927053,40.7414784
3192,NJ,-74.0237151,40.8509043
3193,NJ,-74.0192082,40.8623613
3194,NJ,-74.0235807,40.8511663
3195,NJ,-74.0265612,40.8621539
3196,NJ,-74.4614255,40.5264608
3197,NY,-73.7365833,40.5917998
3198,NJ,-74.3178052,41.0123998
3199,NJ,-74.0420202,40.8724531
3200,NJ,-74.0669064,40.8955912
3201,NJ,-73.9680541,40.8506979
3202,NJ,-73.9795778,40.8576121
3203,NJ,-74.5828044,39.9800857
3204,NJ,-74.1528178,41.0981332
3205,NJ,-74.1444099,41.094127
3206,NJ,-73.9833921,40.8380424
3207,NJ,-74.0936709,40.8757342
3208,NJ,-73.9614322,40.8650974
3209,NJ,-74.0772254,40.9692718
3210,NJ,-74.0420829,40.9038813
3211,NJ,-74.0640833,40.3511084
3212,NJ,-74.0649008,40.351585
3213,NJ,-74.0517323,40.7249145
3214,NJ,-74.1073256,40.104544
3215,NJ,-74.0076874,40.9238688
